3,5,0.077375,-28.939795,0.291330
3,6,0.058739,-26.083635,0.212347
3,7,0.084590,-26.028464,0.322793
3,8,0.076984,-23.578303,0.294032
3,9,0.075791,-28.853893,0.305113
3,10,0.068577,-26.273549,0.274430
3,11,0.084925,-26.415429,0.337648
3,12,0.076513,-25.699433,0.299605
3,13,0.077003,-60.122846,0.352490
3,14,0.080168,-38.451349,0.335883
3,15,0.080835,-38.141896,0.363778
3,16,0.081174,-31.128897,0.351221
3,17,0.075174,-26.029603,0.304948
3,18,0.079970,-31.911985,0.327956
3,19,0.077294,-40.656752,0.334148
4,0,0.079075,-42.730683,0.348417
4,1,0.071074,-40.487073,0.275092
4,2,0.082713,-36.512460,0.289891
4,3,0.085587,-33.540177,0.307130
4,4,0.110760,-42.044903,0.336461
4,5,0.077904,-38.405912,0.298892
4,6,0.059364,-35.422839,0.219154
4,7,0.086821,-35.588836,0.335142
4,8,0.079016,-33.026117,0.301768
4,9,0.076932,-38.445130,0.318629
4,10,0.071259,-35.745598,0.286422
4,11,0.086871,-35.963206,0.349533
4,12,0.078262,-35.162970,0.312576
4,13,0.078107,-69.288787,0.368137
4,14,0.083071,-47.795169,0.352013
4,15,0.081025,-47.972236,0.381714
4,16,0.082988,-40.769563,0.367739
4,17,0.077714,-35.553758,0.322397
4,18,0.080017,-41.459406,0.340614
4,19,0.078014,-50.247213,0.352624
5,0,0.075543,-37.183363,0.326712
5,1,0.064782,-36.084379,0.259835
5,2,0.075849,-31.931787,0.275539
5,3,0.077375,-28.939795,0.291330
5,4,0.077904,-38.405912,0.298892
5,5,0.095858,-32.908977,0.309374
5,6,0.053731,-30.977632,0.205602
5,7,0.079163,-30.665950,0.316314
5,8,0.072044,-28.423119,0.289071
5,9,0.071684,-33.345596,0.301235
5,10,0.064846,-30.962573,0.271785
5,11,0.080037,-31.036199,0.332354
5,12,0.072197,-30.395011,0.295912
5,13,0.073492,-63.947487,0.346960
5,14,0.077067,-42.801461,0.337589
5,15,0.077950,-42.132841,0.361106
5,16,0.077838,-35.477819,0.351359
5,17,0.072120,-30.597532,0.305902
5,18,0.075300,-36.296378,0.323015
5,19,0.074610,-44.707984,0.330937
6,0,0.056579,-35.441628,0.247208
6,1,0.050014,-32.850484,0.195753
6,2,0.056995,-29.002694,0.205659
6,3,0.058739,-26.083635,0.212347
6,4,0.059364,-35.422839,0.219154
6,5,0.053731,-30.977632,0.205602
6,6,0.070931,-26.712407,0.197171
6,7,0.059465,-28.343979,0.234084
6,8,0.054261,-25.592124,0.209066
6,9,0.054571,-31.086520,0.221859
6,10,0.049326,-28.271254,0.195861
6,11,0.058557,-28.846715,0.236752
6,12,0.056446,-27.552447,0.224089
6,13,0.054935,-62.579911,0.259333
6,14,0.057907,-40.885751,0.243921
6,15,0.056784,-40.948769,0.261354
6,16,0.057921,-33.755653,0.254476
6,17,0.054292,-28.208742,0.224241
6,18,0.056676,-34.258470,0.239919
6,19,0.054041,-43.265800,0.241180
7,0,0.094609,-33.360734,0.380757
7,1,0.070782,-33.374392,0.290765
7,2,0.083382,-29.051816,0.305975
7,3,0.084590,-26.028464,0.322793
7,4,0.086821,-35.588836,0.335142
7,5,0.079163,-30.665950,0.316314
7,6,0.059465,-28.343979,0.234084
7,7,0.120179,-26.476300,0.387031
7,8,0.086074,-25.258243,0.333632
7,9,0.088073,-29.811237,0.349552
7,10,0.078466,-27.714229,0.314814
7,11,0.095746,-27.571750,0.382927
7,12,0.083785,-27.268203,0.338147
7,13,0.088568,-60.474428,0.397472
7,14,0.092660,-39.301059,0.387704
7,15,0.095742,-38.210497,0.415949
7,16,0.096701,-31.717670,0.406572
7,17,0.088290,-27.117215,0.356441
7,18,0.093190,-32.699816,0.377037
7,19,0.092153,-40.920754,0.385761
8,0,0.082696,-32.237697,0.346489
8,1,0.064441,-30.790529,0.262667
8,2,0.074796,-26.658425,0.275698
8,3,0.076984,-23.578303,0.294032
8,4,0.079016,-33.026117,0.301768
8,5,0.072044,-28.423119,0.289071
8,6,0.054261,-25.592124,0.209066
8,7,0.086074,-25.258243,0.333632
8,8,0.105476,-22.282013,0.332609
8,9,0.078876,-28.084339,0.317720
8,10,0.071594,-25.517334,0.287046
8,11,0.085982,-25.678280,0.348961
8,12,0.074545,-25.080211,0.303124
8,13,0.076533,-59.502744,0.359153
8,14,0.081359,-37.698884,0.349144
8,15,0.082368,-37.419545,0.376679
8,16,0.085970,-30.271439,0.370031
8,17,0.078466,-25.209155,0.322439
8,18,0.083537,-31.124665,0.343205
8,19,0.081094,-39.851076,0.352753
9,0,0.093069,-35.402972,0.370800
9,1,0.064316,-36.082893,0.276564
9,2,0.074985,-31.831553,0.289552
9,3,0.075791,-28.853893,0.305113
9,4,0.076932,-38.445130,0.318629
9,5,0.071684,-33.345596,0.301235
9,6,0.054571,-31.086520,0.221859
9,7,0.088073,-29.811237,0.349552
9,8,0.078876,-28.084339,0.317720
9,9,0.112564,-31.328123,0.368514
9,10,0.078708,-30.132330,0.314309
9,11,0.088613,-30.247452,0.365707
9,12,0.077291,-29.887614,0.323305
9,13,0.084758,-62.345471,0.383341
9,14,0.087212,-41.781113,0.373141
9,15,0.093610,-40.061057,0.404541
9,16,0.091626,-34.098051,0.390402
9,17,0.084498,-29.647046,0.346045
9,18,0.089324,-35.024648,0.365180
9,19,0.090800,-42.857117,0.377535
10,0,0.078787,-34.224005,0.324254
10,1,0.058395,-33.451404,0.245879
10,2,0.067619,-29.314054,0.255541
10,3,0.068577,-26.273549,0.274430
10,4,0.071259,-35.745598,0.286422
10,5,0.064846,-30.962573,0.271785
10,6,0.049326,-28.271254,0.195861
10,7,0.078466,-27.714229,0.314814
10,8,0.071594,-25.517334,0.287046
10,9,0.078708,-30.132330,0.314309
10,10,0.096786,-27.141112,0.311097
10,11,0.078474,-28.161393,0.328211
10,12,0.068634,-27.609477,0.286384
10,13,0.072503,-61.347131,0.341266
10,14,0.076747,-39.945756,0.336406
10,15,0.079427,-39.173666,0.359938
10,16,0.080356,-32.486770,0.352753
10,17,0.074405,-27.557997,0.309770
10,18,0.077122,-33.384574,0.322046
10,19,0.077250,-41.736235,0.334025
11,0,0.096009,-33.701421,0.400470
11,1,0.071371,-33.727014,0.305092
11,2,0.082548,-29.521266,0.315395
11,3,0.084925,-26.415429,0.337648
11,4,0.086871,-35.963206,0.349533
11,5,0.080037,-31.036199,0.332354
11,6,0.058557,-28.846715,0.236752
11,7,0.095746,-27.571750,0.382927
11,8,0.085982,-25.678280,0.348961
11,9,0.088613,-30.247452,0.365707
11,10,0.078474,-28.161393,0.328211
11,11,0.126717,-27.200217,0.431167
11,12,0.084024,-27.663254,0.352354
11,13,0.089739,-60.628631,0.420840
11,14,0.094553,-39.562286,0.410597
11,15,0.098581,-38.323058,0.445214
11,16,0.099539,-31.945784,0.430986
11,17,0.090475,-27.468994,0.375187
11,18,0.095626,-32.986169,0.397480
11,19,0.095380,-41.134889,0.410149
12,0,0.083019,-33.534613,0.359387
12,1,0.066040,-32.713494,0.276189
12,2,0.075873,-28.633860,0.289459
12,3,0.076513,-25.699433,0.299605
12,4,0.078262,-35.162970,0.312576
12,5,0.072197,-30.395011,0.295912
12,6,0.056446,-27.552447,0.224089
12,7,0.083785,-27.268203,0.338147
12,8,0.074545,-25.080211,0.303124
12,9,0.077291,-29.887614,0.323305
12,10,0.068634,-27.609477,0.286384
12,11,0.084024,-27.663254,0.352354
12,12,0.098241,-26.376667,0.335262
12,13,0.078135,-60.669924,0.373873
12,14,0.082118,-39.475178,0.359562
12,15,0.083334,-38.610013,0.388223
12,16,0.083137,-32.049155,0.373477
12,17,0.076862,-27.126385,0.329893
12,18,0.080617,-32.802420,0.349374
12,19,0.080134,-41.182520,0.359617
13,0,0.095728,-64.195873,0.426155
13,1,0.066413,-66.670133,0.326876
13,2,0.076565,-62.783938,0.336467
13,3,0.077003,-60.122846,0.352490
13,4,0.078107,-69.288787,0.368137
13,5,0.073492,-63.947487,0.346960
13,6,0.054935,-62.579911,0.259333
13,7,0.088568,-60.474428,0.397472
13,8,0.076533,-59.502744,0.359153
13,9,0.084758,-62.345471,0.383341
13,10,0.072503,-61.347131,0.341266
13,11,0.089739,-60.628631,0.420840
13,12,0.078135,-60.669924,0.373873
13,13,0.112632,-85.969251,0.462353
13,14,0.088373,-70.780150,0.426477
13,15,0.099026,-67.370644,0.470178
13,16,0.092524,-63.316476,0.444118
13,17,0.082667,-60.273888,0.391830
13,18,0.090539,-64.324151,0.416470
13,19,0.092970,-70.705930,0.430343
14,0,0.093724,-45.005457,0.403185
14,1,0.069224,-45.539818,0.308097
14,2,0.079672,-41.488128,0.315875
14,3,0.080168,-38.451349,0.335883
14,4,0.083071,-47.795169,0.352013
14,5,0.077067,-42.801461,0.337589
14,6,0.057907,-40.885751,0.243921
14,7,0.092660,-39.301059,0.387704
14,8,0.081359,-37.698884,0.349144
14,9,0.087212,-41.781113,0.373141
14,10,0.076747,-39.945756,0.336406
14,11,0.094553,-39.562286,0.410597
14,12,0.082118,-39.475178,0.359562
14,13,0.088373,-70.780150,0.426477
14,14,0.117854,-49.920090,0.440608
14,15,0.096600,-49.159734,0.451150
14,16,0.095955,-43.205597,0.438156
14,17,0.088366,-39.078806,0.384501
14,18,0.092593,-44.396925,0.402139
14,19,0.092361,-52.084927,0.413216
15,0,0.111441,-41.471231,0.456446
15,1,0.069648,-45.321889,0.338309
15,2,0.079400,-41.131371,0.343937
15,3,0.080835,-38.141896,0.363778
15,4,0.081025,-47.972236,0.381714
15,5,0.077950,-42.132841,0.361106
15,6,0.056784,-40.948769,0.261354
15,7,0.095742,-38.210497,0.415949
15,8,0.082368,-37.419545,0.376679
15,9,0.093610,-40.061057,0.404541
15,10,0.079427,-39.173666,0.359938
15,11,0.098581,-38.323058,0.445214
15,12,0.083334,-38.610013,0.388223
15,13,0.099026,-67.370644,0.470178
15,14,0.096600,-49.159734,0.451150
15,15,0.137642,-43.964994,0.520585
15,16,0.103193,-41.029434,0.470666
15,17,0.093246,-37.816822,0.417095
15,18,0.101191,-42.210298,0.442961
15,19,0.109145,-48.499430,0.465841
16,0,0.101814,-37.040038,0.425021
16,1,0.069033,-38.458275,0.319544
16,2,0.080635,-34.226036,0.331152
16,3,0.081174,-31.128897,0.351221
16,4,0.082988,-40.769563,0.367739
16,5,0.077838,-35.477819,0.351359
16,6,0.057921,-33.755653,0.254476
16,7,0.096701,-31.717670,0.406572
16,8,0.085970,-30.271439,0.370031
16,9,0.091626,-34.098051,0.390402
16,10,0.080356,-32.486770,0.352753
16,11,0.099539,-31.945784,0.430986
16,12,0.083137,-32.049155,0.373477
16,13,0.092524,-63.316476,0.444118
16,14,0.095955,-43.205597,0.438156
16,15,0.103193,-41.029434,0.470666
16,16,0.127359,-34.577235,0.481820
16,17,0.094234,-31.404072,0.406991
16,18,0.100204,-36.589172,0.426564
16,19,0.100034,-44.229130,0.434568
17,0,0.091516,-33.165172,0.380841
17,1,0.064929,-33.188626,0.283118
17,2,0.074560,-29.070267,0.291357
17,3,0.075174,-26.029603,0.304948
17,4,0.077714,-35.553758,0.322397
17,5,0.072120,-30.597532,0.305902
17,6,0.054292,-28.208742,0.224241
17,7,0.088290,-27.117215,0.356441
17,8,0.078466,-25.209155,0.322439
17,9,0.084498,-29.647046,0.346045
17,10,0.074405,-27.557997,0.309770
17,11,0.090475,-27.468994,0.375187
17,12,0.076862,-27.126385,0.329893
17,13,0.082667,-60.273888,0.391830
17,14,0.088366,-39.078806,0.384501
17,15,0.093246,-37.816822,0.417095
17,16,0.094234,-31.404072,0.406991
17,17,0.114400,-26.100903,0.384060
17,18,0.089946,-32.510771,0.375367
17,19,0.089764,-40.648281,0.386444
18,0,0.100120,-37.805737,0.409273
18,1,0.067473,-39.071400,0.299567
18,2,0.078778,-34.817869,0.312720
18,3,0.079970,-31.911985,0.327956
18,4,0.080017,-41.459406,0.340614
18,5,0.075300,-36.296378,0.323015
18,6,0.056676,-34.258470,0.239919
18,7,0.093190,-32.699816,0.377037
18,8,0.083537,-31.124665,0.343205
18,9,0.089324,-35.024648,0.365180
18,10,0.077122,-33.384574,0.322046
18,11,0.095626,-32.986169,0.397480
18,12,0.080617,-32.802420,0.349374
18,13,0.090539,-64.324151,0.416470
18,14,0.092593,-44.396925,0.402139
18,15,0.101191,-42.210298,0.442961
18,16,0.100204,-36.589172,0.426564
18,17,0.089946,-32.510771,0.375367
18,18,0.123859,-36.715479,0.426866
18,19,0.098072,-45.159581,0.413737
19,0,0.107148,-44.599059,0.427776
19,1,0.066127,-47.735433,0.309861
19,2,0.076950,-43.493609,0.320907
19,3,0.077294,-40.656752,0.334148
19,4,0.078014,-50.247213,0.352624
19,5,0.074610,-44.707984,0.330937
19,6,0.054041,-43.265800,0.241180
19,7,0.092153,-40.920754,0.385761
19,8,0.081094,-39.851076,0.352753
19,9,0.090800,-42.857117,0.377535
19,10,0.077250,-41.736235,0.334025
19,11,0.095380,-41.134889,0.410149
19,12,0.080134,-41.182520,0.359617
19,13,0.092970,-70.705930,0.430343
19,14,0.092361,-52.084927,0.413216
19,15,0.109145,-48.499430,0.465841
19,16,0.100034,-44.229130,0.434568
19,17,0.089764,-40.648281,0.386444
19,18,0.098072,-45.159581,0.413737
19,19,0.128358,-50.760906,0.452608
